transactionID,accountID,transactionAmount,transactionCurrencyCode,transactionDate,transactionTime,localHour,transactionDeviceId,transactionIPaddress
B9201128-2AA6-4F99-997C-70CF29DFEF89,A1829582539954570,151.19,USD,20130812,183019,10,NA,108.236
DDDC1C86-A2EC-4F9C-9088-3FF268B4838E,A844428133023525,157.07,CAD,20130812,222340,17,NA,135
2823E84E-1F3E-46E1-AEEF-0D6AE7A4D2A9,A1829582625792620,706.6,USD,20130813,10250,20,NA,208.13
B7E7B442-6A02-407B-82E8-4D20AA87B3EF,A1055521468249200,535.46,USD,20130813,63950,1,NA,216.15
72314926-3C23-4641-A8B1-4A1A5F354579,A1055521472280180,109.99,GBP,20130813,134418,13,NA,86.148
246CCF28-05FC-4323-A387-FFA06A164C31,A914801101640387,157.07,CAD,20130813,171854,12,NA,174.113
BDA89EDE-731B-4E97-B56D-3DEBB5E717F1,A1829582602772880,799,MXN,20130813,234112,17,NA,189.132
18CC825F-61D3-4113-AE1F-8FDA358259D4,A1829582462467510,147.16,USD,20130815,71848,2,NA,24.59
64821642-1147-404B-9542-F478A658CF85,A985157087881482,106.99,USD,20130816,41326,23,NA,216.15
6E5C27A7-EE67-4CC9-815B-B3A75292E5C4,A985157087944765,269,EUR,20130816,52820,6,NA,80.129
5B3C7272-CDDF-4533-A8AF-FCD11004C1A8,A1055521481883800,1915.87,USD,20130816,150525,10,NA,72.196
1809B73D-58FB-4AF8-BA9E-277F8C5999AF,A1899946658584580,139,EUR,20130817,22825,3,NA,213.41
2C24B342-4650-4F0A-932C-AD9D4C20F858,A1899946658584580,139,EUR,20130817,24006,3,NA,213.41
CCD41326-CA2A-421E-A5C2-52C225429413,A914800971168145,119.99,EUR,20130818,220905,22,NA,105.136
22A26CA9-EC8E-4740-81F8-3CA47E7446F2,A914800991566277,72.73,USD,20130819,210818,16,NA,208.13
5EF11572-6A0D-4705-95FE-A39233CAA990,A914801107453822,640.93,USD,20130819,214135,16,NA,216.15
F9695E38-879D-4FBC-9581-78470AD7BAFB,A985156985147412,124.11,USD,20130820,52644,23,NA,50.104
3E43B1F0-7A7C-4FCA-9CDC-569B67D6EF09,A844427777152743,238.96,USD,20130820,155937,10,NA,24.215
19DD3BBF-28AD-4D2E-A723-06A616F39FA0,A844427859125045,979,EUR,20130820,183503,19,NA,82.158
E674C7DD-B230-4BAD-93EA-E746CF943B87,A1055520836848550,219.99,USD,20130821,24420,18,NA,108.192
D6ED8E6C-1667-4CEC-8F6B-34912B20FC0E,A914801108660269,799,GBP,20130821,50557,5,NA,2.99
3A80CA92-808B-44E4-B23E-232F43E917C2,A914800864617064,233.74,USD,20130821,74429,1,NA,108.72
F2C76D17-244F-49B4-941B-C9E9818AA746,A914801109281160,150,USD,20130821,180458,11,NA,69.15
7B674AC0-7190-423B-8CD6-7840A5A32F80,A844428143059735,1352.04,USD,20130823,81401,2,NA,75.236
00CA3828-0189-49AF-8FBA-C42BBA359144,A985157095825379,1961.68,USD,20130824,123229,4,NA,204.11
44858F91-E289-4E54-AE4D-F3073F1F5937,A1829581504656880,64.19,USD,20130826,11052,20,NA,68.45
93A6C610-7923-4A9F-BF09-7546A618E6A0,A1055520840507950,139.99,USD,20130826,14324,19,NA,96.35
97468A41-CAE3-4A54-A4C8-C6229D565D66,A1055520453223320,119.12,USD,20130826,172243,10,NA,38.122
57364D90-A4F6-4E83-9747-CA61000228B5,A1055521491593310,119.99,EUR,20130826,222154,23,NA,80.226
EECDC95C-A8A6-46A1-974D-0DA1DD7C0068,A985156742340901,149.79,USD,20130826,230653,18,NA,68.45
A6C5EB83-1967-4C76-B8BE-F972CB1D577E,A985156374091616,147.83,USD,20130827,15926,19,NA,165.134
11E9C552-1236-4920-81B9-1779EBD17D0E,A1055520547184220,531.24,USD,20130829,15232,19,NA,108.254
3BA1F880-19AF-41F4-A174-69359C5BAE42,A1055521494315440,538.14,USD,20130829,194444,14,NA,216.15
78C64B1C-150C-4402-846B-827E1FA204B4,A985157100892198,808.92,USD,20130829,220525,17,NA,71.164
E74184BA-278F-4C1B-B200-2157EEA86F4B,A914801117496808,425.93,USD,20130830,144105,8,NA,69.149
39E141D1-2E35-4894-8EFF-1F56156A044F,A914800373917767,151.19,USD,20130830,222127,16,NA,173.175
3597131E-6EFB-4D60-88C1-CD7FF7DE5A8C,A985156113578804,546.24,USD,20130901,142509,8,NA,108.94
DBF1203E-190E-4144-8A6E-4C92DF0787BE,A985156657403890,14.99,USD,20130902,24321,21,NA,71.196
A7CBC0B6-929C-4CD7-BDF7-8AE578A0BD35,A985157105619906,119.06,USD,20130903,133516,7,NA,64.31
98E8E593-FBBE-4B31-A833-7D5180D24EDD,A985157105810756,2051.99,USD,20130903,173533,11,NA,76.31
8E154FA3-D241-483A-B48E-2BCD92261002,A914800660970092,111.87,CAD,20130903,190014,11,NA,207.219
4FCA37D6-8C65-4BA7-AAA8-28545C5229E3,A985156956643952,290.34,USD,20130903,235852,18,NA,67.242
8BCFA362-DED0-4555-8A16-71A81DAB1A10,A1759222289688640,764.92,USD,20130904,171310,12,NA,128.136
33F7BF8A-715C-4803-9EDC-448FBB464E37,A985157106734294,151.12,USD,20130904,200240,15,NA,208.13
4982FBAA-DF6E-4DF7-8833-F0B1FE20C24A,A914801122906932,149.44,USD,20130905,10137,20,NA,69.221
96FAFD9A-5907-4BD6-B28B-11738EABD297,A1055521433421750,139.99,USD,20130905,12308,17,NA,108.22
8A274C74-49C9-422D-83AA-1B5E451C819F,A1688853713146910,779,EUR,20130905,112253,12,NA,78.29
0CEF2803-332F-44A9-B5F7-EB48CA08140E,A1829582636913230,99.99,USD,20130905,121813,7,NA,75.149
0C44AD54-3909-4B8B-AC19-74D84BAAC2E5,A844428128473185,139.99,USD,20130905,154243,10,NA,216.15
807B36B1-9FBC-4E57-9661-75639AC3598F,A1055521501027770,139.99,USD,20130905,195630,14,NA,68.184
2D11D960-2F63-469E-9253-A1FC57633F92,A844428153220241,231.26,USD,20130905,211355,16,NA,208.13
9DD33C06-876C-42D7-8AAA-0A16B1E947E5,A1055521500993160,86.39,USD,20130905,213311,16,NA,216.15
64CC9D9F-BBA3-43CA-966C-B24217A33976,A914800947820194,219.99,USD,20130905,231023,18,NA,208.13
251837DB-4785-4924-B21D-C632664D7DA5,A1829582637273150,108.24,USD,20130906,111059,5,NA,71.114
3F9EFFC2-47A3-4A89-BF43-FFB78202AFD0,A985157108175075,139.99,USD,20130906,143611,9,NA,75.9
D01C9F77-0A78-4F4B-BCBC-C1E584B3B19B,A985157107232626,151.54,USD,20130906,154429,10,NA,208.13
9C71D3C4-FFFF-418D-A1D5-60B105EB38AE,A1055520442836910,69.99,USD,20130906,195624,14,NA,216.15
53A4FE2E-AC60-46E7-BF12-EA06685AD830,A985157109673562,1095.98,EUR,20130908,125523,13,NA,86.88
FE8E7E33-0426-414A-8F2A-48E26FBAA778,A985157109912078,1953.71,USD,20130908,192451,11,NA,98.21
B34B42C0-A76C-45CB-83FB-BDB15826F3B8,A985157110505183,1935.62,USD,20130909,203536,15,NA,24.99
EF95B0B6-3CA6-48FA-A397-0EF6BEDF0596,A1829582638319170,189,SGD,20130910,134208,21,NA,202.166
7DA53021-5219-4F65-AD2D-ACEC917E9AF8,A1055520931256710,233.74,USD,20130910,201500,15,NA,50.176
E7E8DB4F-B6C2-4821-B553-DF4C4A0B13EE,A985156546590097,117.69,USD,20130912,12741,20,NA,72.95
D56547CD-11F5-4BA5-ACD8-B6B48FF7EEE9,A985156603622580,219.99,USD,20130912,142038,6,NA,97.75
32F60CED-658F-46E8-8BEF-BAC3C3AC4BF2,A1688853716781190,1045.98,EUR,20130912,153359,16,NA,83.117
2BC8B96A-699E-45AA-B971-2F391E49FCD3,A914801122917331,632.56,USD,20130912,163414,10,NA,67.33
ECE65D3E-8D0E-4629-BDFB-72B7760A0034,A985156791123336,149.79,USD,20130912,190152,14,NA,198.7
DBF033DC-8615-492B-97F6-95778E846B27,A1055521506123070,148.74,USD,20130912,214330,15,NA,99.135
8B3C6BA1-D052-43FA-8F2C-F78B61723071,A1759221505390290,1110.86,USD,20130913,122333,7,NA,71.58
FAD081E6-59EE-4F21-AE30-853E5737F295,A844427625660626,157.07,CAD,20130914,33816,22,NA,99.237
8FBD279F-AEDC-453A-83A8-43D19A2F3D3C,A1759222293230260,104.7,USD,20130914,172114,7,NA,66.91
56B3012F-B19F-4AC6-B052-4DCCE622D235,A1055521507920700,149.79,USD,20130914,232657,18,NA,98.219
CAFE8B90-5AB7-4EEA-A787-BE489CE16FEB,A844427404783803,149.79,USD,20130915,225911,17,NA,50.166
415956B4-DD09-4775-A39F-DB7B9BAC3477,A914800745660659,148.39,USD,20130916,21044,21,NA,76.99
972B8F31-221D-4985-937A-3A925D009711,A1055521505668680,539,EUR,20130916,43314,5,NA,92.9
A10AFE15-BAC1-4037-86BA-9AA98F090F1E,A985156371548418,139.99,USD,20130916,145055,9,NA,75.243
3A739AE6-0CF3-4339-8A39-15A5508F5B5B,A985156580899563,147.13,USD,20130916,152318,9,NA,70.137
D6E86C02-08D2-48BC-9962-C3944D0F2DB6,A1759222111191180,108.24,USD,20130916,203140,12,NA,108.13
7EC2302D-61F0-46E9-99B6-988B7F29AFD8,A1055520966127420,133.28,CAD,20130917,225235,17,NA,208.13
D05A238D-251A-4559-8C7F-B0C11A4A1D50,A914800573816733,81.6,USD,20130918,10617,19,NA,65.26
6A52E1CB-A1DB-493D-A02A-588AF3997BA5,A914801133779313,2067.26,CAD,20130918,162220,18,NA,109.99
27700156-77D8-450A-9AEA-4A616DC21EEF,A1688853715733830,773.27,USD,20130918,203833,12,NA,50.78
38DB84B0-22A8-484B-9E91-01A017CF5590,A1759221784361590,64.19,USD,20130919,22734,21,NA,97.96
5BB902AB-79E2-4763-B759-2DC520999449,A1055521511683820,151.89,USD,20130919,103242,4,NA,209.124
E4BEEAAF-AAD5-4EC3-ABD5-7D23ED4AB844,A1055521512304990,148.39,USD,20130920,33342,22,NA,35.11
BAD7F4EE-0911-4C0A-B21B-05771538BB0C,A914801135473153,1773.55,USD,20130920,110628,5,NA,76.18
D3027609-6CD9-49D3-BE24-1718DE8D8A2B,A985157117540255,2067.26,CAD,20130920,132514,15,NA,109.99
987B5143-0506-4915-814C-77145868D3FA,A1899946919736870,199999,COP,20130921,35410,22,NA,181.156
ECF87FEA-C28A-4D3E-A215-72D33F8ABEC0,A1829582577472780,1098.99,AUD,20130921,131823,23,NA,60.229
66C3685F-2B30-477E-A508-34D6EB646A7C,A1899946888500380,106.99,USD,20130921,155815,10,NA,71.238
65C42F82-6B60-4AA9-8C88-2CF81101A86B,A1899946888500080,106.99,USD,20130921,164354,10,NA,76.182
613E2DA2-BCC0-4106-97EB-519AA799ACF8,A985157121368884,151.54,USD,20130922,194523,13,NA,174.13
E2DD70B5-9454-4512-87E4-A17118FE9A2E,A1899946888502790,106.99,USD,20130923,23814,18,NA,71.118
9C4F4C8C-99C8-4D2C-8C2F-E0298AA21F70,A985157123038159,150.7,USD,20130924,151628,9,NA,209.203
851376B8-3E5B-42A5-B7F1-CE8EAA0522B3,A914801138480537,383.42,USD,20130924,153017,10,NA,108.9
17F00AFB-9EEF-4C8D-BF16-A566CB03A5C7,A1055521517721760,109.99,USD,20130925,161558,8,NA,174.67
F101FB22-3D85-4652-BF86-40898A3E63CB,A1829581287399930,148.74,USD,20130925,174233,11,NA,50.165
6DB060C7-F220-4989-80C9-ABBEF0E2AB55,A1829582133299040,151.36,USD,20130925,193552,14,NA,166.109
ADFC593F-EED3-4EA9-9E56-00C8DFF6E88C,A844428173806909,157.07,CAD,20130926,162228,8,NA,207.219
2B8DB3F1-8DA2-4B81-B9DA-0AA55F948611,A1055521519600500,130.64,USD,20130927,132035,8,NA,108.61
2CF6386F-6C10-4037-80F2-DDCBF232B753,A1899947065785900,421.08,USD,20130927,135301,8,NA,208.13
55419C21-BF48-46EE-A4B7-EA56BC683344,A844428168786017,1080.13,USD,20130927,145634,9,NA,158.158
181498AB-1163-467A-9E52-196F7788E304,A1759222299589430,105.99,USD,20130928,151742,10,NA,98.225
983A543A-7863-444F-8333-35DA554B275D,A844428176056050,139.99,USD,20130928,214521,16,NA,50.15
A1058995-2576-46C5-8EF5-451A7AD18944,A1055521521050240,269,EUR,20130928,233812,0,NA,5.135
DE3699E7-2580-47C7-940A-DC3E11112D72,A844428177701621,99.99,USD,20130930,130730,8,NA,98.18
CF41FCA5-C715-401D-B9E7-5AD1C8C79FF6,A844428030491875,1100.27,USD,20130403,184625,10,NA,67.181
92CDB9E5-D34B-415C-B5D5-F4BA4C221855,A1899946873142120,149.97,USD,20130403,193607,14,NA,66.176
F1476029-DD3C-4695-924A-0D951E1540CE,A1899946873142120,149.97,USD,20130403,194136,14,NA,66.176
76C82BD6-8EC8-44EB-B2E9-9AC584FBC592,A844428017851784,59.99,USD,20130403,194554,13,NA,140.239
0F02BED6-4154-47BD-8885-A8B75BD13A34,A1759222186354160,119.98,USD,20130403,205450,14,NA,12.21
25BB4C1F-B496-45FE-BEE9-0CCA67CFD282,A1055521382100580,139,EUR,20130406,82255,9,NA,213.47
F3C86775-D2D6-4393-853C-C354260B39C7,A914800171989751,1264.8,CAD,20130406,191937,14,NA,70.26
742080E1-4B8E-43B0-AEDF-1680523A5882,A1829582447603460,24.99,USD,20130407,21920,18,NA,174.134
70FFB9C7-3E30-48B4-AE83-A3FC177A8114,A844427424150774,589,BRL,20130407,163158,13,NA,187.39
2CB97EA3-AEE1-4721-AEC4-FF413DDDA951,A1759222095871180,99.9,USD,20130408,213201,4,NA,113.22
F2B620A9-00D6-4F09-BC2A-4CD2A4B0D6E0,A1688852477597020,399,GBP,20130409,3208,0,NA,86.179
F6A64B1E-0D7B-4A17-8CCE-2BDB34901CBA,A1688853659892930,109.99,GBP,20130409,162652,16,NA,86.183
D6250D00-5EB2-4735-89E7-F21F10AE5D16,A1899946475792450,2099,VEF,20130410,155157,11,NA,190.38
3A2D2212-7665-42D7-993A-EAE40AED093B,A985156986468368,236.21,USD,20130410,194732,14,NA,136.223
23965AF6-2C16-4D79-B2F5-813AA40EFB38,A985156985402185,452.69,CAD,20130411,502,19,NA,174.88
361AEF51-1CEB-409E-9F51-38D16D153B1F,A1055521353974850,139.99,USD,20130412,53317,21,NA,76.176
4568ECE0-EDD6-41F8-B621-0AE1CCA81FAC,A1688853515830020,1076,EUR,20130413,71245,8,NA,87.251
32BAA6AD-E7AB-4F4D-AC57-1C037146BD3D,A1829580910142630,149.44,USD,20130413,124310,7,NA,76.181
AD4EDCCD-6C48-488A-946E-1AD748B9F8A1,A914801000509991,199.99,USD,20130413,130725,7,NA,64.233
92FC315F-F371-4762-BA66-BAFC4E132B1C,A1899946895712470,21.61,USD,20130413,175043,12,NA,108.166
F53D4B5F-01AB-48A8-A833-F1CBA086B76D,A1899946895455190,19.99,USD,20130413,192303,14,NA,207.155
F87E0F0B-DD55-46E3-A89E-C18A12EAB3D3,A1055521388091040,39.95,USD,20130414,25621,19,NA,74.202
85D3F665-9A29-4F36-B617-A3BB7545BD85,A844427561957762,199.99,USD,20130414,54409,21,NA,67.49
A1391F93-7725-4BD9-81AC-F5ED7AA5926A,A844427728607297,149.79,USD,20130414,213038,16,NA,71.46
EEE130AE-5807-4170-8C6A-4B55DB7DDD93,A1899947009627220,1199,ARS,20130417,144126,11,NA,186.22
BB695CB0-9ECA-48D3-96D5-2FFE17A3DA2B,A1688853491715470,233.74,USD,20130417,180649,13,NA,71.87
BD71C965-476A-44E3-A4A0-0424004A58E1,A1688852645053470,69.99,USD,20130417,202629,2,NA,27.147
B3FB9AE3-CBF4-476B-BFFC-549F4297637D,A1899946838998440,233.19,USD,20130417,205007,15,NA,70.15
59B2B105-4E97-49A2-B3E3-B06DC429C4FB,A1899946774951890,479,GBP,20130417,224305,22,NA,109.144
9A3F31CE-368D-41A8-819E-C458824FB6F6,A1759222218082050,1499,SAR,20130417,224611,1,NA,94.99
1E29FB6E-D84A-4BD9-B2BF-AA32C52615A7,A914801004076464,2689.75,USD,20130418,144622,9,NA,50.59
F21516A6-4DB8-4539-9D40-5F5D452F6204,A844428041127729,471.45,USD,20130418,174348,10,NA,75.71
EDFECC41-132B-4B98-BF30-81D2F85D21D2,A1688853647410150,233.74,USD,20130418,205322,14,NA,71.239
77C4A294-2892-401B-8680-F18FF05EC3BD,A1055521391593850,52.99,USD,20130419,65955,NA,NA,71.51
52BA56BA-B686-4AF6-8182-189B803A8F44,A1688853614573810,63.56,USD,20130419,75904,23,NA,70.17
AA8C5850-81C9-47C5-B044-C405EA0F3262,A1759222096474440,286.35,CAD,20130421,134718,8,NA,74.126
3C5A7A42-307C-4E74-8128-19AC60553F56,A1829582540198850,63.89,USD,20130422,130808,7,NA,98.18
3D9F68D0-F2FB-40C7-9B65-6C64A69158EE,A1899947009627220,1199,ARS,20130423,84712,5,NA,186.22
02BA93B5-B448-4B5D-ADAE-253D3088BE61,A1899947012099560,309,BRL,20130423,125804,9,NA,187.11
FA939CAC-E6DC-4358-85DC-97EE11112BE1,A844428044068912,226.74,USD,20130423,140900,9,NA,67.191
316F1B62-DBD0-4079-9A1A-09E1E4DD83F6,A844428045135190,83.33,USD,20130425,181935,13,NA,184.73
B014E870-E348-4011-959E-C45704BD6ED4,A1829582588792060,145.95,CAD,20130426,82211,3,NA,173.176
E0C0C51D-9778-48A9-93F5-10AF6CED0466,A914800387523844,125.99,USD,20130427,235115,17,NA,98.22
0316A314-D9AC-44EE-8F18-91DF137D624C,A1688853522598180,159.82,CAD,20130428,10632,19,NA,65.87
DDB83417-99ED-417D-94E1-E7CEFAAE9ABF,A1759222192165490,63.59,USD,20130430,51603,0,NA,71.192
25F6088C-1A19-4563-8100-BCD96B9523E9,A985156998181628,299.99,GBP,20130430,141118,14,NA,217.44
6DDCC2FB-C02C-48FE-ABB8-268D8B5AE3C8,A1688853647436430,238.41,USD,20130501,214914,16,NA,98.117
56B9A647-A125-4C20-A132-DB9791C53D49,A1688853647411140,233.19,USD,20130502,34005,22,NA,206.74
8A218CD0-6804-422A-8A1E-6F8D0A46300F,A1829582296363480,399.99,AUD,20130502,210149,23,NA,37.8
B2E370B3-6D38-4A9A-B703-70FA58371690,A844428048104979,169,AUD,20130502,230328,9,NA,101.16
73615CA3-7DD8-4D85-983C-27DC77957B7A,A914800976457290,126.14,USD,20130503,201051,13,NA,97.123
0A4BBA7E-D027-4A04-B8EC-4FE99A011C0C,A1759222219203960,235.39,USD,20130504,2503,19,NA,98.208
41CA3CC1-A1B8-4B85-A40F-D55E3DBE8732,A985157000471138,286.29,CAD,20130504,21216,21,NA,135.19
B304B172-2BCF-4863-8D7A-C6B6D0E49540,A1688853670378850,549.95,USD,20130507,40421,23,NA,190.131
0BE8CF92-137D-4EE4-ABAC-A62627D05519,A985157002471637,149,AUD,20130507,155859,1,NA,49.176
3FBD79BA-4EB0-491A-9BEC-003F8D2B8634,A844427961255962,32.09,USD,20130507,170035,12,NA,108.35
14284612-9202-42B8-B994-098182BD9553,A1055521397087470,299,AUD,20130509,134644,23,NA,101.16
EA02E41A-D108-4B6D-AF1D-AFC6A4DD0687,A914801019988599,36540,JPY,20130509,143201,23,NA,118.236
27AD684B-C99F-4A84-892C-33EFE63E0F91,A985157003937586,21.4,USD,20130509,181638,12,NA,173.31
F1418B31-C2F2-4F22-A354-58D5842194B4,A985157004348916,1699,HKD,20130510,115623,19,NA,175.45
26E70310-2422-41B9-9355-7B3ADB946F87,A914801020809627,157.07,CAD,20130510,183039,13,NA,184.94
DE1CA05D-9DCD-48B7-95BD-0564BA56F608,A914801021299854,399.99,USD,20130511,124020,7,NA,173.167
E182C105-CB31-4B0B-AED2-87DA4859D547,A844428054023463,49.99,USD,20130512,162824,8,NA,98.164
3F7B0405-610E-4A0A-90BB-90975D7EA444,A914801012194805,859.99,HKD,20130513,43433,5,NA,77.17
E8099BEC-7FE8-4490-8375-79D1DE76726C,A914801006847083,235.39,USD,20130513,64932,22,NA,24.18
6AC77AED-B7F3-4589-B733-526EBCAB215C,A844427991994405,99.99,USD,20130513,192722,13,NA,68.46
0783D67E-DD00-4F78-8798-FB4620B6BAE7,A914801018973700,710.99,EUR,20130514,151103,16,NA,79.49
FD840A3B-8F28-4C3E-9A19-91247DCAF49A,A1759222249307630,130.79,USD,20130514,195335,13,NA,99.112
81CA9FB9-1B1F-46E1-B4E3-D50D50D6336A,A1055521400977540,119.98,USD,20130515,120316,6,NA,98.215
6453C762-04A1-4550-9DA7-367494A748D2,A1055520690368930,89.95,USD,20130515,150158,10,NA,65.23
9D01401F-7731-4180-960F-1B1177CE7936,A1055521401159470,119.98,USD,20130515,173051,9,NA,69.228
7FAD17F1-FF8B-4611-B2BB-5CD3C9F7A82F,A1688853660984050,59.99,USD,20130515,201231,15,NA,74.143
7859D857-F6CF-4E56-8EE8-E065B52BA422,A1899947008324530,119.98,USD,20130516,53712,23,NA,199.9
4BC6D919-1F2E-4C80-8F5A-0D884B21730B,A1055521396496870,219.99,USD,20130516,54312,21,NA,72.199
F216AE51-9158-4249-8A65-B85B4FB50EB5,A1759222232776400,119.98,USD,20130516,84048,1,NA,199.227
E1191526-DFDF-41BA-9371-56475898F608,A1688853596241950,62.99,USD,20130516,93041,3,NA,69.21
4530AA79-704D-4043-8786-380CA4B0EA1A,A985157008186112,99.98,USD,20130516,92334,3,NA,108.249
1C7674C3-51A0-493E-BB29-62F14FD3171F,A914800889840029,49.99,USD,20130516,94333,3,NA,66.191
F473F467-6F98-4625-848E-D2EBC9710758,A914800889839248,64.73,USD,20130516,103957,2,NA,173.16
641AB71F-4AF7-489C-AAD5-703FACA2DD3E,A1829582519713100,59.99,USD,20130516,111634,6,NA,50.192
C003612B-3AFB-46CF-9BF9-3858AF946D0B,A1688853596242710,59.99,USD,20130516,120824,7,NA,65.4
2C974908-0142-4B63-ABB8-02166B88B6D0,A1829582519841560,59.99,USD,20130516,123303,4,NA,69.199
DE72BFA2-867E-4F56-87B7-2A3E7CD0B5DA,A1688853596356520,59.99,USD,20130516,132157,6,NA,67.41
17C7D957-4F27-4E18-8BBA-BFC2236A9A5F,A985157008376745,73080,JPY,20130516,152721,0,NA,125.195
A87B021A-E342-4CD1-AB00-9C7EEBBCCEFB,A1688853266040750,119.98,USD,20130517,65217,22,NA,108.205
0D9B2F1A-CAEA-42B8-99F5-8DC18BD89AD0,A1759221846784170,119.98,USD,20130517,74109,1,NA,216.194
DF029819-0B5D-4201-8195-325BE6202E50,A1829582519835540,63.59,USD,20130517,75130,23,NA,173.197
58E10180-B98D-40DB-860B-0D6B29A97294,A985157008910170,124,EUR,20130517,81724,9,NA,84.173
1901E38A-A427-4BA3-8C82-C9DB2B8C2735,A1829582519832190,59.99,USD,20130517,75430,2,NA,71.81
EF2ADED5-AE44-42B2-A525-16E999DD503E,A1829582199149100,119.98,USD,20130517,75446,1,NA,209.252
4847DB83-45F7-4F9A-A34F-ADF225815020,A1899947003734170,219.99,USD,20130517,104934,5,NA,69.143
C29D9C9B-9F53-46AB-8F63-99B79BDFABF3,A1759222168016110,59.99,USD,20130517,114938,6,NA,75.13
9810963E-8524-4665-B5AF-EC9E9875EDC2,A1759222167916870,59.99,USD,20130517,122541,6,NA,69.211
7E76D766-F7EB-47BF-81DE-C0EAEB73CB71,A1759222173312580,261.75,USD,20130517,141136,6,NA,64.8
92B210E7-C1D6-448F-8F61-78813E2612AB,A1829581009337860,86.47,USD,20130517,152732,8,NA,69.13
20462994-FD92-43D9-9BE4-239DDB672F69,A844427926380260,54.61,USD,20130517,155234,9,NA,199.9
91440E83-72A4-46C5-9629-7D848FD3D35A,A1829582159361110,119.98,USD,20130517,160531,11,NA,99.111
D5059695-FF2B-4DBE-B4D7-C40E35476AAA,A1759221149831720,160.47,USD,20130517,161919,11,NA,208.122
51EB0280-0051-461E-A8B8-8A176AE187BE,A1899946950082770,265.55,USD,20130517,170324,11,NA,76.202
89FEB6B8-C184-4959-ACB0-85EB0A9B6435,A1055520531307150,149.97,USD,20130517,175950,9,NA,71.198
BE90D72B-E0D2-43B6-B41F-99AF22BE4506,A1899946072813580,149.97,USD,20130517,184917,13,NA,71.99
5B05EE97-FAFB-4A62-910A-3AABB50B6A94,A844428052792995,32.04,USD,20130517,204907,13,NA,66.6
D99A7AC3-5DDB-4776-AFD8-7E6251128FE7,A1829581130686190,149.61,USD,20130517,210817,15,NA,184.1
8FCED848-56B9-4081-80C9-A3FA8F6AD00B,A914801025663934,562.74,CAD,20130518,5113,19,NA,72.39
7AAC8370-E08E-46FC-BF13-8D5B7AA834E9,A985157009520581,73080,JPY,20130518,84223,17,NA,220.152
92283322-620F-47FA-AC24-A39E9A8FEDB2,A914801026082544,59.99,GBP,20130518,162440,16,NA,86.185
E986A83A-C3DF-4A5E-951E-0B7C805BFFDC,A1759222121524180,227.95,USD,20130518,225247,15,NA,69.145
46EDBB45-33EA-435C-8F5E-E81121B3F61C,A844428058410422,73080,JPY,20130519,70519,16,NA,118.4
878915F7-FA52-45AD-ADBD-6670D03D02E1,A1055521404145800,80.88,USD,20130519,195149,11,NA,15.185
CF61ED83-FF85-4A9F-82F5-502453A752B0,A914801027140597,219.99,USD,20130520,21002,21,NA,24.172
1D12CFFA-8D02-4C4C-8256-DB6A25ED61CE,A914801027442173,239.51,USD,20130520,115719,6,NA,24.193
BB2C9AAA-74B7-4EDC-85CD-A00940638CDE,A844427375873723,666.72,USD,20130520,154152,10,NA,24.24
AAE79F60-1336-4875-88D5-E712D73B042A,A1688853602994790,63.59,USD,20130520,155823,9,NA,98.181
CC3A8D12-300D-4BD2-AF09-0D21CDF2EEEF,A1055521404108300,83.14,USD,20130520,173335,9,NA,15.185
99C5C2F9-7430-4282-BA7A-295B046566E0,A985157012040960,998.43,USD,20130521,214631,NA,NA,201.247
F6D12901-8389-42AF-B670-D75DDC523025,A363115845508016,5.46,USD,20130521,232218,15,NA,208.85
3DCC3FA6-59FC-4CF6-99AF-D3EE59ACC1C1,A1829582585607290,73080,JPY,20130522,141546,23,NA,153.129
72920B25-1C17-485E-9230-77C8F953B73F,A1055521406198700,152.94,USD,20130522,201724,14,NA,75.64
C350BEEC-2855-48CB-90D7-EC19A7C6BA29,A914800637239091,106.24,USD,20130522,233822,17,NA,67.173
BC65628B-15D1-45AC-B214-A5F5C5E230DF,A914801029099438,85.39,USD,20130522,235743,18,NA,75.138
BE575CF1-DA84-4569-9442-F2D1BFB57B19,A985157012809128,73080,JPY,20130523,23427,11,NA,27.134
B127555C-84D3-470D-9BFD-8102C69C3EA3,A1829582358236750,219.99,USD,20130523,131637,7,NA,74.42
932F527A-E9EE-452C-8901-B8E8C2B30A27,A1055521401031980,36540,JPY,20130523,163440,1,NA,180.12
8C91B42E-3D12-4F58-A4E4-9715FC5AC468,A914800579256801,79.99,USD,20130524,1226,19,NA,24.127
141085C9-6F24-454C-BA12-296501AC75C7,A985156721049541,148.39,USD,20130524,2108,19,NA,72.94
C0D48311-18A4-4992-B27B-F2FCB4A69C5D,A844428061989899,1598,GBP,20130524,133654,NA,NA,109.99
0DBE9001-2B2B-4B30-8879-12BEDD110C28,A914801030336143,480.43,USD,20130524,185323,13,NA,98.254
640D2C62-1A20-47FC-9443-79F93E1896C2,A844427390246047,5.39,USD,20130524,200942,15,NA,72.9
DF0ECDA4-9184-4A60-A227-C9193CD08C63,A844427390246047,5.39,USD,20130524,204215,15,NA,72.9
96231861-6C33-4CF2-AE19-2E7742280345,A985156614124649,4.99,USD,20130524,222334,14,NA,98.154
730186A7-FB3F-4CBA-A624-FBD6124E3D0A,A1759222219271200,228.79,USD,20130525,3844,19,NA,184.37
